,loss,accuracy,val_loss,val_accuracy
0,0.6449069976806641,0.8324324488639832,0.5147868990898132,0.8629032373428345
1,0.49294784665107727,0.8540540337562561,0.4912554621696472,0.8629032373428345
2,0.47672516107559204,0.8594594597816467,0.4858265221118927,0.8629032373428345
3,0.46956369280815125,0.8630630373954773,0.4856208562850952,0.8629032373428345
4,0.4613941013813019,0.8630630373954773,0.4682919681072235,0.8629032373428345
5,0.45648837089538574,0.8630630373954773,0.45966488122940063,0.8629032373428345
6,0.439370334148407,0.8720721006393433,0.45122042298316956,0.875
7,0.43482354283332825,0.8684684634208679,0.44803544878959656,0.875
8,0.43419352173805237,0.8702702522277832,0.4526662528514862,0.875
9,0.4227259159088135,0.8720721006393433,0.46017810702323914,0.8669354915618896
10,0.41993802785873413,0.8738738894462585,0.4417640268802643,0.8790322542190552
11,0.4275124967098236,0.8702702522277832,0.45918723940849304,0.8669354915618896
12,0.4228660762310028,0.8756756782531738,0.5015873312950134,0.8629032373428345
13,0.4491497874259949,0.8648648858070374,0.4901737570762634,0.8629032373428345
14,0.42154964804649353,0.8702702522277832,0.44551077485084534,0.875
15,0.418264776468277,0.8738738894462585,0.45805954933166504,0.8669354915618896
16,0.410601407289505,0.8774774670600891,0.4672660529613495,0.8669354915618896
17,0.4027380049228668,0.8774774670600891,0.4525994658470154,0.8669354915618896
18,0.401680052280426,0.8774774670600891,0.4772501587867737,0.8629032373428345
19,0.4037105441093445,0.8756756782531738,0.4496760964393616,0.875
20,0.3972032964229584,0.8774774670600891,0.4802532196044922,0.8629032373428345
21,0.42548713088035583,0.8774774670600891,0.5028275847434998,0.8629032373428345
22,0.4033887982368469,0.8756756782531738,0.4681805968284607,0.8629032373428345
23,0.3899611830711365,0.8810811042785645,0.4538191556930542,0.8709677457809448
24,0.3895198106765747,0.8756756782531738,0.4686047434806824,0.8669354915618896
25,0.38937821984291077,0.8774774670600891,0.4520132839679718,0.8709677457809448
26,0.4019773304462433,0.8792792558670044,0.48395538330078125,0.8669354915618896
27,0.3931013345718384,0.8810811042785645,0.46469932794570923,0.8669354915618896
28,0.40673577785491943,0.8756756782531738,0.4790060818195343,0.8669354915618896
29,0.4160263240337372,0.8756756782531738,0.45476606488227844,0.8709677457809448
30,0.4003106951713562,0.8774774670600891,0.4622689187526703,0.8709677457809448
